CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16180,100,13,16249.87,3,Champions
16181,73,1,305.54,1,Lost
16182,72,9,9971.65,3,Champions
16183,67,4,1077.81,0,Loyal
16184,64,6,1158.79,0,Loyal
16185,17,3,644.72,2,At Risk
16186,23,26,9026.11,3,Champions
16187,32,15,6911.4400000000005,3,Champions
16188,45,5,1087.66,2,At Risk
16189,16,2,215.48,2,At Risk
16190,40,8,2723.55,3,Champions
16191,3,24,15688.02,3,Champions
16192,736,1,351.3,1,Lost
16193,237,2,630.4300000000001,1,Lost
16194,375,1,308.6,1,Lost
16195,723,1,323.25,1,Lost
16196,489,1,93.3,1,Lost
16197,469,9,2016.71,0,Loyal
16198,75,2,1030.0410000000002,2,At Risk
16199,392,7,942.75,0,Loyal
16200,4,12,5643.45,3,Champions
16201,3,5,2112.12,2,At Risk
16202,361,9,2501.9900000000002,0,Loyal
16203,59,6,1114.54,0,Loyal
16204,23,3,944.24,2,At Risk
16205,31,7,1830.61,0,Loyal
16206,55,13,2602.32,3,Champions
16207,25,1,394.38,2,At Risk
16208,45,10,3440.4500000000003,3,Champions
16209,89,9,4146.78,0,Loyal
16210,2,35,38489.51,3,Champions
16211,89,3,1090.59,0,Loyal
16212,19,4,1293.71,2,At Risk
16213,79,1,159.0,1,Lost
16214,171,4,2038.25,0,Loyal
16215,81,1,242.35,1,Lost
16216,267,1,914.9300000000001,1,Lost
16217,235,2,304.25,1,Lost
16218,30,13,4439.97,3,Champions
16219,501,1,40.8,1,Lost
16221,37,9,2235.5099999999998,3,Champions
16222,318,2,1345.22,0,Loyal
16223,375,2,1102.3500000000001,0,Loyal
16224,57,5,1616.54,0,Loyal
16225,45,15,2867.41,3,Champions
16226,203,5,672.17,0,Loyal
16227,225,3,1027.22,0,Loyal
16228,385,3,890.81,0,Loyal
16229,87,6,2867.86,0,Loyal
16230,190,2,542.03,1,Lost
16231,379,4,1078.22,0,Loyal
16232,44,7,2712.97,0,Loyal
16233,71,9,1965.71,0,Loyal
16234,476,3,333.18,1,Lost
16235,41,9,2053.71,3,Champions
16236,78,1,432.2,1,Lost
16237,437,1,136.65,1,Lost
16238,423,1,63.66,1,Lost
16239,57,6,1492.2,0,Loyal
16240,24,2,3718.8,2,At Risk
16241,10,16,4329.31,3,Champions
16242,8,14,7474.400000000001,3,Champions
16243,34,2,409.1,2,At Risk
16244,212,2,2579.38,0,Loyal
16245,24,3,1413.66,2,At Risk
16246,460,2,827.25,1,Lost
16247,170,1,114.56,1,Lost
16248,62,1,152.94,1,Lost
16249,53,5,1800.07,0,Loyal
16250,261,3,791.38,0,Loyal
16251,512,1,128.31,1,Lost
16252,383,1,295.09000000000003,1,Lost
16253,67,7,7310.15,3,Champions
16254,378,3,985.14,0,Loyal
16255,17,15,4906.8,3,Champions
16256,267,3,1629.37,0,Loyal
16257,177,1,46.95,1,Lost
16258,45,15,11942.52,3,Champions
16259,410,3,361.94,1,Lost
16260,51,1,1035.45,2,At Risk
16261,17,6,1059.45,2,At Risk
16262,378,1,755.15,1,Lost
16263,423,1,351.01,1,Lost
16264,438,2,837.53,1,Lost
16265,9,12,6935.17,3,Champions
16266,74,14,1757.95,3,Champions
16267,591,1,186.66,1,Lost
16268,71,2,667.65,2,At Risk
16269,438,1,717.57,1,Lost
16270,353,1,1141.24,1,Lost
16271,3,10,3463.02,3,Champions
16272,117,1,411.7,1,Lost
16273,648,2,336.03999999999996,1,Lost
16274,373,1,715.9,1,Lost
16275,197,3,2151.11,0,Loyal
16276,177,3,2629.3900000000003,0,Loyal
16277,734,1,188.69,1,Lost
16278,100,3,1117.84,0,Loyal
16279,21,9,5705.08,3,Champions
16280,725,1,238.05,1,Lost
16281,72,3,3424.02,0,Loyal
16282,340,3,1307.5800000000002,0,Loyal
16283,6,8,4403.82,3,Champions
16284,31,3,1029.77,2,At Risk
16285,646,1,176.9,1,Lost
16286,477,2,328.95,1,Lost
16287,170,5,1006.98,0,Loyal
16288,470,1,129.85,1,Lost
16289,462,1,136.31,1,Lost
16290,465,4,2069.3,0,Loyal
16291,682,1,117.72,1,Lost
16292,122,5,1253.76,0,Loyal
16293,22,15,4657.95,3,Champions
16294,477,1,126.05000000000001,1,Lost
16295,10,4,1328.55,2,At Risk
16296,626,4,1313.67,0,Loyal
16297,269,1,301.9,1,Lost
16298,23,7,1085.7,2,At Risk
16299,477,1,193.65,1,Lost
16300,430,3,1392.43,0,Loyal
16301,737,1,107.33,1,Lost
16302,127,1,233.22,1,Lost
16303,26,7,7928.27,3,Champions
16304,695,1,381.66,1,Lost
16305,139,1,361.22,1,Lost
16306,214,7,1192.82,0,Loyal
16307,429,3,1194.92,0,Loyal
16308,38,7,5120.0,3,Champions
16309,106,2,706.57,0,Loyal
16310,414,2,460.08,1,Lost
16311,18,2,616.26,2,At Risk
16312,432,1,171.15,1,Lost
16313,3,2,274.15000000000003,2,At Risk
16314,390,3,1491.4,0,Loyal
16315,331,2,402.71,1,Lost
16316,64,13,5744.91,3,Champions
16317,120,5,2192.51,0,Loyal
16318,35,1,328.15000000000003,2,At Risk
16319,218,1,404.40000000000003,1,Lost
16320,172,6,5628.99,0,Loyal
16321,72,7,604.5500000000001,0,Loyal
16322,1,2,326.75,2,At Risk
16323,196,2,353.66,1,Lost
16324,128,3,428.68,1,Lost
16325,47,12,3597.5,3,Champions
16326,6,24,4826.99,3,Champions
16327,14,16,10731.34,3,Champions
16328,563,1,310.83,1,Lost
16329,428,4,1703.07,0,Loyal
16330,18,7,634.33,2,At Risk
16331,432,6,2037.7,0,Loyal
16332,28,11,2010.41,3,Champions
16333,8,22,26626.8,3,Champions
16334,492,1,277.48,1,Lost
16335,552,7,2774.0,0,Loyal
16336,421,4,3517.69,0,Loyal
16337,37,1,151.05,2,At Risk
16338,157,1,214.8,1,Lost
16339,284,1,109.95,1,Lost
16340,107,3,1526.06,0,Loyal
16341,25,7,3850.79,3,Champions
16342,75,4,322.41,2,At Risk
16343,16,3,687.0699999999999,2,At Risk
16344,158,4,842.42,0,Loyal
16345,44,2,1198.74,2,At Risk
16346,385,1,224.51,1,Lost
16347,11,11,3509.41,3,Champions
16348,32,8,1798.22,3,Champions
16349,291,1,53.5,1,Lost
16350,21,9,2253.89,3,Champions
16351,333,13,3330.03,0,Loyal
16352,18,2,494.44,2,At Risk
16353,4,38,9999.460000000001,3,Champions
16354,63,5,1129.51,0,Loyal
16355,375,1,416.35,1,Lost
16356,198,6,415.87,0,Loyal
16357,33,4,868.37,2,At Risk
16358,1,5,2919.65,3,Champions
16359,7,16,2697.75,3,Champions
16360,5,6,3512.53,3,Champions
16361,10,4,896.66,2,At Risk
16362,32,6,946.94,2,At Risk
16363,53,1,109.36000000000001,1,Lost
16364,12,2,707.04,2,At Risk
16365,18,15,3307.2,3,Champions
16366,19,4,1548.13,2,At Risk
16367,37,3,1362.4,2,At Risk
16368,2,3,640.21,2,At Risk
16369,18,7,2664.81,3,Champions
16370,82,4,1320.56,0,Loyal
16371,449,1,157.2,1,Lost
16372,33,5,1328.61,2,At Risk
16373,382,2,309.49,1,Lost
16374,66,5,1771.45,0,Loyal
16375,470,2,104.0,1,Lost
16376,9,2,987.01,2,At Risk
16377,267,2,1308.48,0,Loyal
16378,247,3,362.95,1,Lost
16379,4,4,2157.4,2,At Risk
16380,61,1,1780.59,2,At Risk
16381,396,2,258.7,1,Lost
16382,408,2,353.1,1,Lost
16383,75,7,2974.84,0,Loyal
16384,90,4,1358.95,0,Loyal
16385,60,5,1030.61,0,Loyal
16386,29,3,1102.59,2,At Risk
16387,323,5,918.55,0,Loyal
16388,654,1,186.05,1,Lost
16389,53,4,1382.0700000000002,0,Loyal
16390,537,3,467.5,1,Lost
16391,401,4,1103.61,0,Loyal
16392,270,3,763.05,0,Loyal
16393,2,23,5561.66,3,Champions
16394,57,5,1555.34,0,Loyal
16395,61,14,3537.85,3,Champions
16396,476,1,137.8,1,Lost
16397,628,1,127.88,1,Lost
16398,154,2,1705.8,0,Loyal
16399,19,3,641.82,2,At Risk
16400,95,9,3159.44,0,Loyal
16401,1,23,6849.15,3,Champions
16402,265,2,511.4,1,Lost
16403,312,1,177.5,1,Lost
16404,70,1,443.05,1,Lost
16405,302,2,167.25,1,Lost
16406,19,3,552.68,2,At Risk
16407,13,14,2821.65,3,Champions
16408,591,1,231.93,1,Lost
16409,36,12,5709.04,3,Champions
16410,734,1,130.32,1,Lost
16411,19,4,910.1899999999999,2,At Risk
16412,54,5,647.23,2,At Risk
16413,57,2,528.98,2,At Risk
16414,22,5,559.71,2,At Risk
16415,44,3,719.44,2,At Risk
16416,27,9,2972.88,3,Champions
16417,493,1,35.7,1,Lost
16418,45,5,1101.94,2,At Risk
16419,113,8,1487.42,0,Loyal
16420,396,1,75.0,1,Lost
16421,376,3,526.27,1,Lost
16422,17,109,63651.47,3,Champions
16423,25,1,346.12,2,At Risk
16424,191,2,443.06,1,Lost
16425,302,1,302.7,1,Lost
16426,2,10,1908.25,3,Champions
16427,263,2,241.06,1,Lost
16428,414,3,660.28,0,Loyal
16429,106,1,284.55,1,Lost
16430,57,7,1117.94,0,Loyal
16431,213,3,642.81,0,Loyal
16432,64,1,287.40000000000003,1,Lost
16433,28,2,384.52,2,At Risk
16434,29,12,2741.74,3,Champions
16435,512,3,1011.5699999999999,0,Loyal
16436,668,3,329.34,1,Lost
16437,381,2,301.25,1,Lost
16438,6,5,798.35,2,At Risk
16439,722,1,310.70000000000005,1,Lost
16440,8,6,3856.97,3,Champions
16441,67,5,1034.43,0,Loyal
16442,2,5,899.47,2,At Risk
16443,521,1,162.24,1,Lost
16444,46,17,3656.58,3,Champions
16445,34,4,602.73,2,At Risk
16446,1,2,168472.5,3,Champions
16447,136,3,775.14,0,Loyal
16448,198,2,367.87,1,Lost
16449,198,2,707.69,1,Lost
16450,150,3,1505.73,0,Loyal
16451,88,3,1013.15,0,Loyal
16452,631,2,332.17,1,Lost
16453,531,2,251.71,1,Lost
16454,45,4,30.950000000000003,1,Lost
16455,64,11,4384.37,3,Champions
16456,99,13,6862.91,3,Champions
16457,218,1,208.36,1,Lost
16458,3,30,5715.34,3,Champions
16459,730,1,71.78999999999999,1,Lost
16460,28,3,814.72,2,At Risk
16461,178,3,1615.22,0,Loyal
16462,74,3,136.0,1,Lost
16463,21,4,1422.4,2,At Risk
16464,20,3,1314.68,2,At Risk
16465,421,2,746.24,1,Lost
16466,34,15,3838.59,3,Champions
16467,509,7,2869.16,0,Loyal
16468,74,3,787.52,2,At Risk
16469,24,5,828.91,2,At Risk
16470,52,11,2458.6,3,Champions
16471,275,4,1189.98,0,Loyal
16472,434,2,789.6,1,Lost
16473,165,4,470.83,0,Loyal
16474,7,7,1871.5,3,Champions
16475,88,4,544.3,0,Loyal
16476,432,1,350.35,1,Lost
16477,64,11,4320.02,3,Champions
16478,25,3,331.0,2,At Risk
16479,10,2,300.83,2,At Risk
16480,76,1,769.29,2,At Risk
16481,682,1,453.38,1,Lost
16482,16,1,220.62,2,At Risk
16483,192,1,139.35,1,Lost
16484,174,2,404.3,1,Lost
16485,77,5,2294.68,0,Loyal
16486,538,1,134.36,1,Lost
16487,577,2,209.4,1,Lost
16488,33,3,498.8,2,At Risk
16489,380,2,303.7,1,Lost
16490,436,1,205.41000000000003,1,Lost
16491,47,2,1533.16,2,At Risk
16492,541,1,385.56,1,Lost
16493,80,7,2132.09,0,Loyal
16494,297,1,826.53,1,Lost
16495,3,3,684.41,2,At Risk
16496,9,6,2330.77,3,Champions
16497,50,23,6695.28,3,Champions
16498,161,2,100.97,1,Lost
16499,360,8,2578.34,0,Loyal
16500,5,9,843.9100000000001,2,At Risk
16501,383,1,1237.23,1,Lost
16502,620,2,266.5,1,Lost
16503,107,11,3614.34,0,Loyal
16504,25,1,484.38,2,At Risk
16505,32,1,777.6,2,At Risk
16506,20,2,90.30000000000001,2,At Risk
16507,572,1,152.76,1,Lost
16508,630,1,248.8,1,Lost
16509,297,1,363.70000000000005,1,Lost
16510,372,6,2100.0,0,Loyal
16511,22,6,1819.02,2,At Risk
16513,5,4,874.59,2,At Risk
16515,52,10,3216.3,3,Champions
16516,30,1,101.69999999999999,2,At Risk
16517,277,1,162.70000000000002,1,Lost
16518,61,4,959.37,0,Loyal
16519,25,4,556.26,2,At Risk
16520,186,6,2482.62,0,Loyal
16521,415,3,1148.01,0,Loyal
16522,436,2,433.36,1,Lost
16523,2,28,11916.33,3,Champions
16524,446,2,308.14,1,Lost
16525,2,48,24582.64,3,Champions
16526,172,2,717.21,1,Lost
16527,81,2,1272.44,0,Loyal
16528,4,1,244.41,2,At Risk
16529,190,4,2012.0,0,Loyal
16530,668,1,48.35,1,Lost
16531,22,11,2298.33,3,Champions
16532,18,5,8756.64,3,Champions
16533,19,3,1095.56,2,At Risk
16534,642,1,635.9,1,Lost
16535,5,3,1001.59,2,At Risk
16536,110,1,548.97,1,Lost
16537,641,1,23.35,1,Lost
16538,541,3,399.62,1,Lost
16539,3,10,3732.01,3,Champions
16540,414,1,226.70000000000002,1,Lost
16541,735,1,424.03,1,Lost
16542,54,2,257.32,2,At Risk
16543,592,1,292.21,1,Lost
16544,520,4,376.70000000000005,1,Lost
16545,165,2,689.8199999999999,1,Lost
16546,291,5,5606.47,0,Loyal
16547,546,1,111.71,1,Lost
16548,599,1,30.15,1,Lost
16549,10,34,13182.19,3,Champions
16550,109,18,9435.13,3,Champions
16551,96,7,2237.12,0,Loyal
16552,243,2,475.02,1,Lost
16553,163,33,16644.01,3,Champions
16554,42,8,2841.7200000000003,3,Champions
16555,35,6,1915.68,0,Loyal
16556,67,17,8012.58,3,Champions
16557,24,2,281.85,2,At Risk
16558,1,38,13873.51,3,Champions
16559,397,1,185.20000000000002,1,Lost
16560,27,8,3048.38,3,Champions
16561,6,2,511.12,2,At Risk
16562,477,1,223.86,1,Lost
16563,54,6,4422.76,0,Loyal
16564,569,1,87.80000000000001,1,Lost
16565,364,4,773.05,0,Loyal
16566,15,5,614.66,2,At Risk
16567,194,2,865.6,0,Loyal
16568,428,2,1020.9,0,Loyal
16569,3,5,1455.23,2,At Risk
16570,15,20,7434.31,3,Champions
16571,27,10,4248.74,3,Champions
16572,127,3,1009.6,0,Loyal
16573,85,2,663.61,2,At Risk
16574,71,3,1301.78,0,Loyal
16576,420,2,540.87,1,Lost
16577,667,1,380.0,1,Lost
16578,626,1,156.6,1,Lost
16579,426,1,295.05,1,Lost
16581,183,1,105.84,1,Lost
16582,113,1,313.62,1,Lost
16583,374,2,531.4,1,Lost
16584,80,5,3163.67,0,Loyal
16585,594,2,341.59000000000003,1,Lost
16586,249,3,1462.78,0,Loyal
16587,232,1,225.15,1,Lost
16588,386,4,1361.28,0,Loyal
16589,71,4,612.36,2,At Risk
16590,401,2,605.9,1,Lost
16591,69,1,213.5,1,Lost
16592,4,28,7807.91,3,Champions
16593,51,8,1071.14,0,Loyal
16594,75,1,181.09,1,Lost
16595,61,5,1810.18,0,Loyal
16596,16,4,579.63,2,At Risk
16597,4,1,90.04,2,At Risk
16598,286,1,145.05,1,Lost
16599,386,1,172.8,1,Lost
16600,4,13,2153.41,3,Champions
16601,41,3,684.25,2,At Risk
16602,36,2,763.33,2,At Risk
16603,75,2,482.47,2,At Risk
16604,563,2,432.45000000000005,1,Lost
16605,724,1,60.48,1,Lost
16606,404,2,357.66,1,Lost
16607,18,25,5706.87,3,Champions
16608,454,2,1288.72,0,Loyal
16609,15,7,5493.46,3,Champions
16610,219,1,75.66,1,Lost
16611,186,6,1785.13,0,Loyal
16612,33,9,3245.4300000000003,3,Champions
16613,70,1,618.59,2,At Risk
16614,183,3,1179.79,0,Loyal
16615,626,1,291.5,1,Lost
16616,15,2,500.42,2,At Risk
16617,236,1,151.85,1,Lost
16618,31,5,2647.59,0,Loyal
16619,264,4,1938.3300000000002,0,Loyal
16620,4,6,1758.93,2,At Risk
16621,52,4,813.48,2,At Risk
16622,544,1,225.4,1,Lost
16623,246,4,1015.24,0,Loyal
16624,81,2,810.57,2,At Risk
16625,275,5,1654.03,0,Loyal
16626,1,17,4413.1,3,Champions
16627,79,1,322.8,1,Lost
16628,30,7,2318.1,3,Champions
16629,74,2,417.73,2,At Risk
16630,407,1,106.80000000000001,1,Lost
16631,482,7,1892.52,0,Loyal
16632,486,2,406.4,1,Lost
16633,17,6,2883.1,3,Champions
16634,223,6,1814.6100000000001,0,Loyal
16635,407,1,473.0,1,Lost
16636,438,4,3802.04,0,Loyal
16637,32,4,1154.47,2,At Risk
16638,23,15,2430.53,3,Champions
16639,31,4,1747.98,2,At Risk
16640,398,1,179.4,1,Lost
16641,106,2,554.5,1,Lost
16642,5,3,1077.45,2,At Risk
16643,246,2,923.11,0,Loyal
16644,178,2,833.78,0,Loyal
16645,736,1,160.39,1,Lost
16646,449,1,678.8,1,Lost
16647,170,4,541.9,0,Loyal
16648,43,3,672.8,2,At Risk
16649,520,1,306.58,1,Lost
16650,72,7,1916.11,0,Loyal
16651,587,1,136.2,1,Lost
16652,59,16,17550.39,3,Champions
16653,16,2,1212.66,2,At Risk
16654,141,8,1711.47,0,Loyal
16655,18,13,6548.37,3,Champions
16656,22,30,16833.170000000002,3,Champions
16657,10,4,933.62,2,At Risk
16658,368,6,814.07,0,Loyal
16659,189,1,39.12,1,Lost
16660,16,7,1879.55,3,Champions
16661,540,4,986.63,0,Loyal
16662,394,1,163.8,1,Lost
16663,729,1,165.0,1,Lost
16664,569,1,109.2,1,Lost
16665,362,1,135.4,1,Lost
16666,19,2,225.94,2,At Risk
16667,68,2,570.13,2,At Risk
16668,15,13,862.42,3,Champions
16669,24,3,1374.87,2,At Risk
16670,17,20,8030.150000000001,3,Champions
16671,28,3,1692.27,2,At Risk
16672,2,20,8134.9400000000005,3,Champions
16673,679,1,188.83,1,Lost
16674,55,2,319.61,2,At Risk
16675,442,2,608.86,1,Lost
16676,34,6,2361.9,0,Loyal
16677,411,2,880.62,1,Lost
16678,3,12,3109.99,3,Champions
16679,366,3,793.06,0,Loyal
16680,43,3,821.45,2,At Risk
16681,73,7,1921.8400000000001,0,Loyal
16682,5,5,1028.0,2,At Risk
16683,534,1,320.25,1,Lost
16684,4,55,147142.77,3,Champions
16685,61,2,324.24,2,At Risk
16686,47,16,5070.92,3,Champions
16687,391,1,157.63,1,Lost
16688,1,4,1260.8600000000001,2,At Risk
16689,76,2,422.6,2,At Risk
16690,72,4,353.03000000000003,2,At Risk
16691,418,2,178.83,1,Lost
16692,256,4,1914.6999999999998,0,Loyal
16693,69,5,1199.46,0,Loyal
16694,723,1,98.30000000000001,1,Lost
16695,562,2,193.15,1,Lost
16696,135,4,657.9,0,Loyal
16697,241,1,112.75,1,Lost
16698,227,2,1998.0,0,Loyal
16699,380,7,994.6,0,Loyal
16700,9,25,9167.710000000001,3,Champions
16701,9,26,9916.73,3,Champions
16702,415,4,1110.83,0,Loyal
16704,618,2,695.66,1,Lost
16705,1,42,43515.051,3,Champions
16706,37,3,531.35,2,At Risk
16707,400,4,551.11,0,Loyal
16708,46,1,656.63,2,At Risk
16709,85,14,9087.460000000001,3,Champions
16710,19,22,6349.09,3,Champions
16711,3,9,2868.48,3,Champions
16712,9,13,4266.99,3,Champions
16713,19,32,14560.69,3,Champions
16714,219,4,1529.8,0,Loyal
16715,78,2,625.52,2,At Risk
16716,267,3,2149.6800000000003,0,Loyal
16717,24,14,6986.2300000000005,3,Champions
16718,369,5,3647.53,0,Loyal
16719,15,14,3973.3,3,Champions
16720,26,3,795.48,2,At Risk
16721,262,1,292.47,1,Lost
16722,17,22,8989.08,3,Champions
16723,91,4,1301.63,0,Loyal
16724,405,1,147.35,1,Lost
16725,302,14,1882.11,0,Loyal
16726,26,7,2088.41,3,Champions
16727,364,4,1437.42,0,Loyal
16728,46,4,1054.67,2,At Risk
16729,38,21,7239.92,3,Champions
16730,52,3,743.11,2,At Risk
16731,648,1,174.05,1,Lost
16732,32,4,4387.64,0,Loyal
16733,530,1,259.68,1,Lost
16734,52,3,650.51,2,At Risk
16735,79,14,6270.56,3,Champions
16736,506,5,2956.56,0,Loyal
16737,53,2,835.2,2,At Risk
16738,298,1,3.75,1,Lost
16739,177,2,786.4300000000001,0,Loyal
16740,395,1,236.81,1,Lost
16741,625,1,173.06,1,Lost
16742,47,14,2852.61,3,Champions
16743,29,14,4253.26,3,Champions
16744,11,7,1304.76,2,At Risk
16745,87,17,7194.3,3,Champions
16746,5,42,18066.4,3,Champions
16747,38,2,836.0600000000001,2,At Risk
16748,18,14,3637.33,3,Champions
16749,591,2,4387.08,0,Loyal
16750,45,5,623.93,2,At Risk
16751,31,1,1764.72,2,At Risk
16752,373,1,415.0,1,Lost
16753,58,1,223.92000000000002,1,Lost
16754,372,29,67502.47,3,Champions
16755,114,7,2900.58,0,Loyal
16756,215,7,1312.3700000000001,0,Loyal
16757,319,2,270.48,1,Lost
16758,65,1,369.34000000000003,1,Lost
16759,8,3,789.79,2,At Risk
16760,430,1,228.0,1,Lost
16761,97,1,316.62,1,Lost
16762,20,3,1501.38,2,At Risk
16763,199,2,964.6999999999999,0,Loyal
16764,4,13,2799.25,3,Champions
16765,294,2,454.75,1,Lost
16766,273,2,1145.6,0,Loyal
16767,31,15,8073.8,3,Champions
16768,48,9,1708.1200000000001,0,Loyal
16769,260,4,1141.75,0,Loyal
16770,58,9,1932.13,0,Loyal
16771,33,10,3967.6,3,Champions
16772,423,3,3723.55,0,Loyal
16773,57,3,421.24,2,At Risk
16774,68,8,1594.45,0,Loyal
16775,10,16,3056.89,3,Champions
16776,60,2,619.85,2,At Risk
16777,80,5,1307.76,0,Loyal
16778,74,2,245.94,1,Lost
16779,2,53,33268.24,3,Champions
16780,100,3,605.55,0,Loyal
16781,372,2,934.25,0,Loyal
16782,10,38,10438.41,3,Champions
16783,437,1,391.95,1,Lost
16784,20,5,896.53,2,At Risk
16785,410,1,533.78,1,Lost
16786,394,1,51.84,1,Lost
16787,398,4,1035.43,0,Loyal
16788,123,5,1950.3,0,Loyal
16789,8,1,80.80000000000001,2,At Risk
16790,4,6,1545.6200000000001,2,At Risk
16791,29,15,4038.69,3,Champions
16792,282,5,623.46,0,Loyal
16793,57,1,243.84,1,Lost
16794,1,15,2090.91,3,Champions
16795,365,3,2492.39,0,Loyal
16796,89,1,305.62,1,Lost
16797,393,5,1827.77,0,Loyal
16798,554,3,848.71,0,Loyal
16799,432,2,495.98,1,Lost
16800,11,1,1201.49,2,At Risk
16801,163,4,1619.73,0,Loyal
16802,679,2,582.61,1,Lost
16803,65,1,332.3,1,Lost
16804,23,3,536.99,2,At Risk
16805,174,5,1097.24,0,Loyal
16806,103,4,801.49,0,Loyal
16807,143,6,2123.88,0,Loyal
16808,99,2,288.42,1,Lost
16809,23,9,1727.43,3,Champions
16810,192,2,842.04,0,Loyal
16811,5,2,547.07,2,At Risk
16812,361,4,2392.0,0,Loyal
16813,8,10,1692.98,3,Champions
16814,14,36,12499.710000000001,3,Champions
16815,454,2,410.97,1,Lost
16816,103,4,417.06,0,Loyal
16817,3,13,2804.9,3,Champions
16818,11,11,3349.57,3,Champions
16819,465,2,182.59,1,Lost
16820,96,1,497.61,1,Lost
16821,382,1,113.35,1,Lost
16822,686,1,181.39,1,Lost
16823,227,7,2260.09,0,Loyal
16824,16,3,686.24,2,At Risk
16825,39,5,1826.89,0,Loyal
16826,51,1,341.7,2,At Risk
16827,393,5,392.13,0,Loyal
16828,93,2,128.5,1,Lost
16829,157,2,513.32,1,Lost
16830,39,4,1207.5,2,At Risk
16831,565,1,91.8,1,Lost
16832,184,5,417.61,0,Loyal
16833,1,6,2409.04,3,Champions
16834,228,2,898.96,0,Loyal
16835,128,6,1538.41,0,Loyal
16836,40,4,782.37,2,At Risk
16837,31,11,3170.98,3,Champions
16838,197,4,1159.6100000000001,0,Loyal
16839,9,44,22310.49,3,Champions
16840,603,2,139.85,1,Lost
16841,37,12,4006.06,3,Champions
16842,101,3,1264.19,0,Loyal
16843,43,35,19571.43,3,Champions
16844,563,2,614.34,1,Lost
16845,618,1,253.88,1,Lost
16846,50,3,842.41,2,At Risk
16847,43,2,614.89,2,At Risk
16848,53,4,1411.62,0,Loyal
16849,187,1,124.57,1,Lost
16850,334,1,332.41,1,Lost
16851,4,3,342.45,2,At Risk
16852,10,2,144.91,2,At Risk
16854,417,2,1408.96,0,Loyal
16855,24,2,328.40000000000003,2,At Risk
16856,15,3,358.49,2,At Risk
16857,443,1,352.8,1,Lost
16858,369,10,4668.28,0,Loyal
16859,145,7,1932.41,0,Loyal
16860,453,3,1610.62,0,Loyal
16861,60,5,946.59,0,Loyal
16862,547,4,662.33,0,Loyal
16863,31,3,998.52,2,At Risk
16864,434,2,409.25,1,Lost
16865,402,1,130.95,1,Lost
16866,141,3,207.74,1,Lost
16867,690,1,76.74000000000001,1,Lost
16868,394,3,393.39,1,Lost
16869,23,4,825.4200000000001,2,At Risk
16870,469,1,450.16,1,Lost
16871,22,6,2812.34,3,Champions
16872,77,6,1213.13,0,Loyal
16873,5,12,14617.39,3,Champions
16874,379,1,217.74,1,Lost
16875,67,11,4234.53,3,Champions
16876,404,1,136.01,1,Lost
16877,12,6,853.72,2,At Risk
16878,84,1,13.3,1,Lost
16880,31,8,1840.86,3,Champions
16881,67,1,432.0,1,Lost
16882,67,3,705.12,2,At Risk
16883,187,19,2396.59,0,Loyal
16884,38,4,1073.92,2,At Risk
16885,15,4,710.74,2,At Risk
16886,456,1,134.0,1,Lost
16887,35,3,660.72,2,At Risk
16888,401,3,437.15,1,Lost
16889,195,6,2530.9,0,Loyal
16890,477,3,285.41,1,Lost
16891,2,11,2056.82,3,Champions
16892,1,7,762.1,2,At Risk
16893,367,2,401.77,1,Lost
16894,502,3,1324.06,0,Loyal
16895,65,5,1121.42,0,Loyal
16896,555,1,103.95,1,Lost
16897,299,2,289.78,1,Lost
16898,26,5,1016.37,2,At Risk
16899,8,8,1721.02,3,Champions
16900,17,3,887.11,2,At Risk
16901,729,1,204.26,1,Lost
16902,116,1,1706.88,0,Loyal
16903,29,3,1062.28,2,At Risk
16904,4,21,5132.37,3,Champions
16905,5,17,5034.15,3,Champions
16906,82,7,1448.8,0,Loyal
16907,29,9,1707.9,3,Champions
16908,722,1,252.59,1,Lost
16909,72,1,379.14,1,Lost
16910,4,8,1510.06,3,Champions
16911,636,2,255.25,1,Lost
16912,29,15,4480.31,3,Champions
16913,290,3,423.91,1,Lost
16914,36,1,208.46,2,At Risk
16915,9,11,1543.18,3,Champions
16916,24,4,1123.4,2,At Risk
16917,277,2,1857.83,0,Loyal
16918,50,16,3213.29,3,Champions
16919,156,24,5125.91,3,Champions
16920,411,1,355.45,1,Lost
16921,61,3,446.67,2,At Risk
16922,573,1,611.08,1,Lost
16923,12,32,13378.36,3,Champions
16924,21,3,846.75,2,At Risk
16925,540,1,125.65,1,Lost
16926,371,5,1421.35,0,Loyal
16927,116,3,543.05,0,Loyal
16928,80,29,4113.23,3,Champions
16929,4,7,1295.39,2,At Risk
16930,26,3,380.55,2,At Risk
16931,5,23,5233.62,3,Champions
16932,53,3,440.71,2,At Risk
16933,1,9,3181.25,3,Champions
16934,55,6,2110.9900000000002,0,Loyal
16935,382,3,535.1,1,Lost
16936,26,2,551.17,2,At Risk
16937,499,1,202.1,1,Lost
16938,9,9,7043.18,3,Champions
16939,489,3,449.0,1,Lost
16940,52,8,6427.66,3,Champions
16941,612,1,33.0,1,Lost
16942,13,9,1920.59,3,Champions
16943,212,5,1299.49,0,Loyal
16944,610,1,101.36,1,Lost
16945,22,33,8548.16,3,Champions
16946,383,5,1222.04,0,Loyal
16947,236,5,955.21,0,Loyal
16948,139,7,868.77,0,Loyal
16949,4,6,1286.27,2,At Risk
16950,57,10,3784.37,3,Champions
